event_nr,strip,charge,ctime,Subdetector,TDC,time,sector,section,layer,plane
21,36.0,3417.0,0.0,2.0,70.0,68.78065490722656,1.0,1.0,10.0,1.0
21,37.0,3154.0,0.0,2.0,66.0,64.85033416748047,1.0,1.0,10.0,1.0
21,22.0,3063.0,0.0,2.0,63.0,61.902591705322266,1.0,1.0,10.0,2.0
21,23.0,3341.0,0.0,2.0,64.0,62.885169982910156,1.0,1.0,10.0,2.0
21,37.0,3478.0,0.0,2.0,68.0,66.81549835205078,1.0,1.0,11.0,1.0
21,23.0,4095.0,0.0,2.0,0.0,0.0,1.0,1.0,11.0,2.0
21,24.0,3523.0,0.0,2.0,64.0,62.885169982910156,1.0,1.0,11.0,2.0
21,39.0,3407.0,0.0,2.0,65.0,63.86775207519531,1.0,1.0,12.0,1.0
21,24.0,3289.0,0.0,2.0,65.0,63.86775207519531,1.0,1.0,12.0,2.0
22,4.0,3350.0,0.0,1.0,15.0,14.738712310791016,8.0,1.0,1.0,0.0
22,20.0,3427.0,0.0,1.0,23.0,22.5993595123291,8.0,1.0,1.0,1.0
22,5.0,3450.0,0.0,1.0,14.0,13.756131172180176,8.0,1.0,2.0,0.0
22,20.0,3453.0,0.0,1.0,23.0,22.5993595123291,8.0,1.0,2.0,1.0
22,4.0,0.0,0.0,1.0,0.0,13.687747955322266,8.0,1.0,3.0,0.0
22,5.0,0.0,0.0,1.0,0.0,13.687747955322266,8.0,1.0,3.0,0.0
22,19.0,0.0,0.0,1.0,0.0,20.955711364746094,8.0,1.0,3.0,1.0
22,5.0,0.0,0.0,1.0,0.0,14.22989273071289,8.0,1.0,4.0,0.0
22,19.0,0.0,0.0,1.0,0.0,21.09288787841797,8.0,1.0,4.0,1.0
22,20.0,0.0,0.0,1.0,0.0,21.09288787841797,8.0,1.0,4.0,1.0
22,5.0,0.0,0.0,1.0,0.0,14.79261302947998,8.0,1.0,5.0,0.0
22,6.0,0.0,0.0,1.0,0.0,14.77206802368164,8.0,1.0,5.0,0.0
22,19.0,0.0,0.0,1.0,0.0,21.229576110839844,8.0,1.0,5.0,1.0
22,20.0,0.0,0.0,1.0,0.0,21.229576110839844,8.0,1.0,5.0,1.0
22,6.0,0.0,0.0,1.0,0.0,15.315698623657227,8.0,1.0,6.0,0.0
22,7.0,0.0,0.0,1.0,0.0,15.315698623657227,8.0,1.0,6.0,0.0
22,19.0,0.0,0.0,1.0,0.0,21.365585327148438,8.0,1.0,6.0,1.0
22,20.0,0.0,0.0,1.0,0.0,21.365585327148438,8.0,1.0,6.0,1.0
22,7.0,0.0,0.0,1.0,0.0,15.757530212402344,8.0,1.0,7.0,0.0
22,25.0,0.0,0.0,1.0,0.0,21.503185272216797,8.0,1.0,7.0,1.0
22,26.0,0.0,0.0,1.0,0.0,21.503185272216797,8.0,1.0,7.0,1.0
22,7.0,0.0,0.0,1.0,0.0,16.306137084960938,8.0,1.0,8.0,0.0
22,8.0,0.0,0.0,1.0,0.0,16.306137084960938,8.0,1.0,8.0,0.0
22,26.0,0.0,0.0,1.0,0.0,21.641300201416016,8.0,1.0,8.0,1.0
22,8.0,0.0,0.0,1.0,0.0,16.856369018554688,8.0,1.0,9.0,0.0
22,9.0,0.0,0.0,1.0,0.0,16.868602752685547,8.0,1.0,9.0,0.0
22,25.0,0.0,0.0,1.0,0.0,21.789745330810547,8.0,1.0,9.0,1.0
22,26.0,0.0,0.0,1.0,0.0,21.779502868652344,8.0,1.0,9.0,1.0
22,27.0,0.0,0.0,1.0,0.0,21.789745330810547,8.0,1.0,9.0,1.0
22,8.0,0.0,0.0,1.0,0.0,17.38664436340332,8.0,1.0,10.0,0.0
22,9.0,0.0,0.0,1.0,0.0,17.38664436340332,8.0,1.0,10.0,0.0
22,26.0,0.0,0.0,1.0,0.0,21.917724609375,8.0,1.0,10.0,1.0
22,9.0,0.0,0.0,1.0,0.0,17.932823181152344,8.0,1.0,11.0,0.0
22,10.0,0.0,0.0,1.0,0.0,17.932823181152344,8.0,1.0,11.0,0.0
22,26.0,0.0,0.0,1.0,0.0,22.05648422241211,8.0,1.0,11.0,1.0
22,10.0,0.0,0.0,1.0,0.0,18.482044219970703,8.0,1.0,12.0,0.0
22,25.0,0.0,0.0,1.0,0.0,22.2073917388916,8.0,1.0,12.0,1.0
22,26.0,0.0,0.0,1.0,0.0,22.19679069519043,8.0,1.0,12.0,1.0
22,27.0,0.0,0.0,1.0,0.0,22.2073917388916,8.0,1.0,12.0,1.0
22,10.0,0.0,0.0,1.0,0.0,19.035358428955078,8.0,1.0,13.0,0.0
22,11.0,0.0,0.0,1.0,0.0,19.035358428955078,8.0,1.0,13.0,0.0
22,26.0,0.0,0.0,1.0,0.0,22.340621948242188,8.0,1.0,13.0,1.0
22,11.0,0.0,0.0,1.0,0.0,19.571117401123047,8.0,1.0,14.0,0.0
22,26.0,0.0,0.0,1.0,0.0,22.487506866455078,8.0,1.0,14.0,1.0
22,11.0,0.0,0.0,1.0,0.0,20.124435424804688,8.0,1.0,15.0,0.0
22,12.0,0.0,0.0,1.0,0.0,20.124435424804688,8.0,1.0,15.0,0.0
22,25.0,0.0,0.0,1.0,0.0,22.74884033203125,8.0,1.0,15.0,1.0
22,26.0,0.0,0.0,1.0,0.0,22.63433837890625,8.0,1.0,15.0,1.0
22,27.0,0.0,0.0,1.0,0.0,22.74884033203125,8.0,1.0,15.0,1.0
23,21.0,3390.0,0.0,1.0,18.0,17.68645477294922,4.0,0.0,1.0,0.0
23,8.0,3448.0,0.0,1.0,19.0,18.669034957885742,4.0,0.0,1.0,1.0
23,21.0,3281.0,0.0,1.0,18.0,17.68645477294922,4.0,0.0,2.0,0.0
23,34.0,3506.0,0.0,1.0,20.0,19.6516170501709,4.0,0.0,2.0,1.0
23,19.0,0.0,0.0,1.0,0.0,17.379840850830078,4.0,0.0,3.0,0.0
23,20.0,0.0,0.0,1.0,0.0,17.411643981933594,4.0,0.0,3.0,0.0
23,7.0,0.0,0.0,1.0,0.0,16.53592300415039,4.0,0.0,3.0,1.0
23,8.0,0.0,0.0,1.0,0.0,16.53592300415039,4.0,0.0,3.0,1.0
23,9.0,0.0,0.0,1.0,0.0,16.53592300415039,4.0,0.0,3.0,1.0
23,19.0,0.0,0.0,1.0,0.0,18.07235336303711,4.0,0.0,4.0,0.0
23,20.0,0.0,0.0,1.0,0.0,18.07235336303711,4.0,0.0,4.0,0.0
23,21.0,0.0,0.0,1.0,0.0,18.103885650634766,4.0,0.0,4.0,0.0
23,7.0,0.0,0.0,1.0,0.0,16.877338409423828,4.0,0.0,4.0,1.0
23,8.0,0.0,0.0,1.0,0.0,16.745590209960938,4.0,0.0,4.0,1.0
23,20.0,0.0,0.0,1.0,0.0,18.76636505126953,4.0,0.0,5.0,0.0
23,8.0,0.0,0.0,1.0,0.0,16.95697021484375,4.0,0.0,5.0,1.0
23,20.0,0.0,0.0,1.0,0.0,19.468067169189453,4.0,0.0,6.0,0.0
23,7.0,0.0,0.0,1.0,0.0,17.16889190673828,4.0,0.0,6.0,1.0
23,8.0,0.0,0.0,1.0,0.0,17.16889190673828,4.0,0.0,6.0,1.0
23,9.0,0.0,0.0,1.0,0.0,17.16889190673828,4.0,0.0,6.0,1.0
23,10.0,0.0,0.0,1.0,0.0,17.16889190673828,4.0,0.0,6.0,1.0
23,20.0,0.0,0.0,1.0,0.0,20.068252563476562,4.0,0.0,7.0,0.0
23,21.0,0.0,0.0,1.0,0.0,20.068252563476562,4.0,0.0,7.0,0.0
23,11.0,0.0,0.0,1.0,0.0,17.380207061767578,4.0,0.0,7.0,1.0
23,21.0,0.0,0.0,1.0,0.0,20.774433135986328,4.0,0.0,8.0,0.0
23,10.0,0.0,0.0,1.0,0.0,17.59276580810547,4.0,0.0,8.0,1.0
23,11.0,0.0,0.0,1.0,0.0,17.59276580810547,4.0,0.0,8.0,1.0
23,21.0,0.0,0.0,1.0,0.0,21.48103141784668,4.0,0.0,9.0,0.0
23,22.0,0.0,0.0,1.0,0.0,21.513660430908203,4.0,0.0,9.0,0.0
23,11.0,0.0,0.0,1.0,0.0,17.803930282592773,4.0,0.0,9.0,1.0
23,21.0,0.0,0.0,1.0,0.0,22.173913955688477,4.0,0.0,10.0,0.0
23,22.0,0.0,0.0,1.0,0.0,22.173913955688477,4.0,0.0,10.0,0.0
23,11.0,0.0,0.0,1.0,0.0,18.016460418701172,4.0,0.0,10.0,1.0
23,22.0,0.0,0.0,1.0,0.0,22.887828826904297,4.0,0.0,11.0,0.0
23,23.0,0.0,0.0,1.0,0.0,22.810909271240234,4.0,0.0,11.0,0.0
23,11.0,0.0,0.0,1.0,0.0,18.23149299621582,4.0,0.0,11.0,1.0
23,12.0,0.0,0.0,1.0,0.0,17.908302307128906,4.0,0.0,11.0,1.0
23,13.0,0.0,0.0,1.0,0.0,17.908302307128906,4.0,0.0,11.0,1.0
23,22.0,0.0,0.0,1.0,0.0,23.605178833007812,4.0,0.0,12.0,0.0
23,23.0,0.0,0.0,1.0,0.0,23.605178833007812,4.0,0.0,12.0,0.0
23,11.0,0.0,0.0,1.0,0.0,18.446792602539062,4.0,0.0,12.0,1.0
23,22.0,0.0,0.0,1.0,0.0,24.325870513916016,4.0,0.0,13.0,0.0
23,23.0,0.0,0.0,1.0,0.0,24.325870513916016,4.0,0.0,13.0,0.0
23,9.0,0.0,0.0,1.0,0.0,18.678817749023438,4.0,0.0,13.0,1.0
23,10.0,0.0,0.0,1.0,0.0,18.678817749023438,4.0,0.0,13.0,1.0
23,11.0,0.0,0.0,1.0,0.0,18.662796020507812,4.0,0.0,13.0,1.0
23,12.0,0.0,0.0,1.0,0.0,18.678817749023438,4.0,0.0,13.0,1.0
23,22.0,0.0,0.0,1.0,0.0,25.041168212890625,4.0,0.0,14.0,0.0
23,23.0,0.0,0.0,1.0,0.0,25.027843475341797,4.0,0.0,14.0,0.0
23,11.0,0.0,0.0,1.0,0.0,18.87903594970703,4.0,0.0,14.0,1.0
23,12.0,0.0,0.0,1.0,0.0,18.880226135253906,4.0,0.0,14.0,1.0
23,23.0,0.0,0.0,1.0,0.0,25.75458526611328,4.0,0.0,15.0,0.0
23,10.0,0.0,0.0,1.0,0.0,19.1190128326416,4.0,0.0,15.0,1.0
23,11.0,0.0,0.0,1.0,0.0,19.102516174316406,4.0,0.0,15.0,1.0
23,12.0,0.0,0.0,1.0,0.0,19.1190128326416,4.0,0.0,15.0,1.0
24,3.0,3333.0,0.0,1.0,19.0,18.669034957885742,1.0,0.0,1.0,0.0
24,8.0,3495.0,0.0,1.0,24.0,23.581939697265625,1.0,0.0,1.0,1.0
24,2.0,3280.0,0.0,1.0,19.0,18.669034957885742,1.0,0.0,2.0,0.0
24,33.0,3418.0,0.0,1.0,24.0,23.581939697265625,1.0,0.0,2.0,1.0
24,1.0,0.0,0.0,1.0,0.0,10.44903564453125,1.0,0.0,3.0,0.0
24,2.0,0.0,0.0,1.0,0.0,10.44903564453125,1.0,0.0,3.0,0.0
24,29.0,0.0,0.0,1.0,0.0,21.87466812133789,1.0,0.0,3.0,1.0
24,30.0,0.0,0.0,1.0,0.0,21.90731430053711,1.0,0.0,3.0,1.0
24,1.0,0.0,0.0,1.0,0.0,10.865524291992188,1.0,0.0,4.0,0.0
24,29.0,0.0,0.0,1.0,0.0,22.311410903930664,1.0,0.0,4.0,1.0
24,30.0,0.0,0.0,1.0,0.0,22.343509674072266,1.0,0.0,4.0,1.0
24,1.0,0.0,0.0,1.0,0.0,11.285478591918945,1.0,0.0,5.0,0.0
24,29.0,0.0,0.0,1.0,0.0,22.74142074584961,1.0,0.0,5.0,1.0
24,30.0,0.0,0.0,1.0,0.0,22.744997024536133,1.0,0.0,5.0,1.0
24,1.0,0.0,0.0,1.0,0.0,21.079599380493164,1.0,1.0,8.0,0.0
24,9.0,0.0,0.0,1.0,0.0,23.697265625,1.0,1.0,8.0,1.0
24,10.0,0.0,0.0,1.0,0.0,23.682231903076172,1.0,1.0,8.0,1.0
24,1.0,0.0,0.0,1.0,0.0,21.82183074951172,1.0,1.0,9.0,0.0
24,2.0,0.0,0.0,1.0,0.0,21.82183074951172,1.0,1.0,9.0,0.0
24,10.0,0.0,0.0,1.0,0.0,23.885717391967773,1.0,1.0,9.0,1.0
24,1.0,0.0,0.0,1.0,0.0,22.550296783447266,1.0,1.0,10.0,0.0
24,2.0,0.0,0.0,1.0,0.0,22.550296783447266,1.0,1.0,10.0,0.0
24,9.0,0.0,0.0,1.0,0.0,24.088468551635742,1.0,1.0,10.0,1.0
24,10.0,0.0,0.0,1.0,0.0,24.088468551635742,1.0,1.0,10.0,1.0
24,11.0,0.0,0.0,1.0,0.0,24.088468551635742,1.0,1.0,10.0,1.0
24,2.0,0.0,0.0,1.0,0.0,23.293941497802734,1.0,1.0,11.0,0.0
24,10.0,0.0,0.0,1.0,0.0,24.289844512939453,1.0,1.0,11.0,1.0
24,2.0,0.0,0.0,1.0,0.0,24.033878326416016,1.0,1.0,12.0,0.0
24,3.0,0.0,0.0,1.0,0.0,24.033878326416016,1.0,1.0,12.0,0.0
24,10.0,0.0,0.0,1.0,0.0,24.491025924682617,1.0,1.0,12.0,1.0
24,2.0,0.0,0.0,1.0,0.0,24.772850036621094,1.0,1.0,13.0,0.0
24,3.0,0.0,0.0,1.0,0.0,24.772850036621094,1.0,1.0,13.0,0.0
24,10.0,0.0,0.0,1.0,0.0,24.69546127319336,1.0,1.0,13.0,1.0
24,3.0,0.0,0.0,1.0,0.0,25.495460510253906,1.0,1.0,14.0,0.0
24,4.0,0.0,0.0,1.0,0.0,25.495460510253906,1.0,1.0,14.0,0.0
24,9.0,0.0,0.0,1.0,0.0,24.91357421875,1.0,1.0,14.0,1.0
24,10.0,0.0,0.0,1.0,0.0,24.898714065551758,1.0,1.0,14.0,1.0
24,3.0,0.0,0.0,1.0,0.0,26.235519409179688,1.0,1.0,15.0,0.0
24,4.0,0.0,0.0,1.0,0.0,26.235519409179688,1.0,1.0,15.0,0.0
24,10.0,0.0,0.0,1.0,0.0,25.099000930786133,1.0,1.0,15.0,1.0
26,4.0,3410.0,0.0,1.0,19.0,18.669034957885742,5.0,1.0,1.0,0.0
26,5.0,4095.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
26,10.0,3282.0,0.0,1.0,24.0,23.581939697265625,5.0,1.0,1.0,1.0
26,5.0,3410.0,0.0,1.0,19.0,18.669034957885742,5.0,1.0,2.0,0.0
26,31.0,3421.0,0.0,1.0,23.0,22.5993595123291,5.0,1.0,2.0,1.0
26,4.0,0.0,0.0,1.0,0.0,11.224922180175781,5.0,1.0,3.0,0.0
26,5.0,0.0,0.0,1.0,0.0,11.211872100830078,5.0,1.0,3.0,0.0
26,6.0,0.0,0.0,1.0,0.0,11.224922180175781,5.0,1.0,3.0,0.0
26,27.0,0.0,0.0,1.0,0.0,20.951950073242188,5.0,1.0,3.0,1.0
26,5.0,0.0,0.0,1.0,0.0,11.65410041809082,5.0,1.0,4.0,0.0
26,6.0,0.0,0.0,1.0,0.0,11.65410041809082,5.0,1.0,4.0,0.0
26,27.0,0.0,0.0,1.0,0.0,21.086523056030273,5.0,1.0,4.0,1.0
26,28.0,0.0,0.0,1.0,0.0,21.086523056030273,5.0,1.0,4.0,1.0
26,6.0,0.0,0.0,1.0,0.0,12.09829330444336,5.0,1.0,5.0,0.0
26,7.0,0.0,0.0,1.0,0.0,12.09829330444336,5.0,1.0,5.0,0.0
26,26.0,0.0,0.0,1.0,0.0,21.223588943481445,5.0,1.0,5.0,1.0
26,27.0,0.0,0.0,1.0,0.0,21.223588943481445,5.0,1.0,5.0,1.0
26,28.0,0.0,0.0,1.0,0.0,21.223588943481445,5.0,1.0,5.0,1.0
26,6.0,0.0,0.0,1.0,0.0,12.543212890625,5.0,1.0,6.0,0.0
26,7.0,0.0,0.0,1.0,0.0,12.543212890625,5.0,1.0,6.0,0.0
26,8.0,0.0,0.0,1.0,0.0,12.543212890625,5.0,1.0,6.0,0.0
26,27.0,0.0,0.0,1.0,0.0,21.36089515686035,5.0,1.0,6.0,1.0
26,28.0,0.0,0.0,1.0,0.0,21.36089515686035,5.0,1.0,6.0,1.0
26,7.0,0.0,0.0,1.0,0.0,12.885625839233398,5.0,1.0,7.0,0.0
26,8.0,0.0,0.0,1.0,0.0,12.885625839233398,5.0,1.0,7.0,0.0
26,9.0,0.0,0.0,1.0,0.0,12.899164199829102,5.0,1.0,7.0,0.0
26,36.0,0.0,0.0,1.0,0.0,21.505308151245117,5.0,1.0,7.0,1.0
26,37.0,0.0,0.0,1.0,0.0,21.495346069335938,5.0,1.0,7.0,1.0
26,8.0,0.0,0.0,1.0,0.0,13.334280014038086,5.0,1.0,8.0,0.0
26,9.0,0.0,0.0,1.0,0.0,13.334280014038086,5.0,1.0,8.0,0.0
26,37.0,0.0,0.0,1.0,0.0,21.630313873291016,5.0,1.0,8.0,1.0
26,9.0,0.0,0.0,1.0,0.0,13.783448219299316,5.0,1.0,9.0,0.0
26,37.0,0.0,0.0,1.0,0.0,21.76742172241211,5.0,1.0,9.0,1.0
26,9.0,0.0,0.0,1.0,0.0,14.217473983764648,5.0,1.0,10.0,0.0
26,10.0,0.0,0.0,1.0,0.0,14.217473983764648,5.0,1.0,10.0,0.0
26,36.0,0.0,0.0,1.0,0.0,21.913562774658203,5.0,1.0,10.0,1.0
26,37.0,0.0,0.0,1.0,0.0,21.903419494628906,5.0,1.0,10.0,1.0
26,9.0,0.0,0.0,1.0,0.0,14.66873550415039,5.0,1.0,11.0,0.0
26,10.0,0.0,0.0,1.0,0.0,14.66873550415039,5.0,1.0,11.0,0.0
26,11.0,0.0,0.0,1.0,0.0,14.66873550415039,5.0,1.0,11.0,0.0
26,12.0,0.0,0.0,1.0,0.0,14.66873550415039,5.0,1.0,11.0,0.0
26,36.0,0.0,0.0,1.0,0.0,22.041305541992188,5.0,1.0,11.0,1.0
26,37.0,0.0,0.0,1.0,0.0,22.041305541992188,5.0,1.0,11.0,1.0
26,38.0,0.0,0.0,1.0,0.0,22.041305541992188,5.0,1.0,11.0,1.0
26,10.0,0.0,0.0,1.0,0.0,15.130071640014648,5.0,1.0,12.0,0.0
26,11.0,0.0,0.0,1.0,0.0,15.120384216308594,5.0,1.0,12.0,0.0
26,12.0,0.0,0.0,1.0,0.0,15.130071640014648,5.0,1.0,12.0,0.0
26,37.0,0.0,0.0,1.0,0.0,22.180330276489258,5.0,1.0,12.0,1.0
26,11.0,0.0,0.0,1.0,0.0,15.575628280639648,5.0,1.0,13.0,0.0
26,12.0,0.0,0.0,1.0,0.0,15.575628280639648,5.0,1.0,13.0,0.0
26,37.0,0.0,0.0,1.0,0.0,22.31505584716797,5.0,1.0,13.0,1.0
26,12.0,0.0,0.0,1.0,0.0,16.01481819152832,5.0,1.0,14.0,0.0
26,13.0,0.0,0.0,1.0,0.0,16.028993606567383,5.0,1.0,14.0,0.0
26,37.0,0.0,0.0,1.0,0.0,22.450735092163086,5.0,1.0,14.0,1.0
26,13.0,0.0,0.0,1.0,0.0,16.471250534057617,5.0,1.0,15.0,0.0
26,37.0,0.0,0.0,1.0,0.0,22.585289001464844,5.0,1.0,15.0,1.0
27,17.0,3386.0,0.0,1.0,21.0,20.634197235107422,3.0,0.0,2.0,0.0
27,41.0,3270.0,0.0,1.0,16.0,15.721292495727539,3.0,0.0,2.0,1.0
27,13.0,0.0,0.0,1.0,0.0,8.59498119354248,3.0,0.0,3.0,0.0
27,14.0,0.0,0.0,1.0,0.0,8.59498119354248,3.0,0.0,3.0,0.0
27,15.0,0.0,0.0,1.0,0.0,8.6080961227417,3.0,0.0,3.0,0.0
27,16.0,0.0,0.0,1.0,0.0,8.559295654296875,3.0,0.0,3.0,0.0
27,35.0,0.0,0.0,1.0,0.0,13.709451675415039,3.0,0.0,3.0,1.0
27,36.0,0.0,0.0,1.0,0.0,13.709451675415039,3.0,0.0,3.0,1.0
27,15.0,0.0,0.0,1.0,0.0,8.955693244934082,3.0,0.0,4.0,0.0
27,16.0,0.0,0.0,1.0,0.0,8.955693244934082,3.0,0.0,4.0,0.0
27,35.0,0.0,0.0,1.0,0.0,13.984262466430664,3.0,0.0,4.0,1.0
27,36.0,0.0,0.0,1.0,0.0,13.984262466430664,3.0,0.0,4.0,1.0
27,15.0,0.0,0.0,1.0,0.0,9.301359176635742,3.0,0.0,5.0,0.0
27,16.0,0.0,0.0,1.0,0.0,9.301359176635742,3.0,0.0,5.0,0.0
27,35.0,0.0,0.0,1.0,0.0,14.261770248413086,3.0,0.0,5.0,1.0
27,36.0,0.0,0.0,1.0,0.0,14.261770248413086,3.0,0.0,5.0,1.0
27,16.0,0.0,0.0,1.0,0.0,9.650938987731934,3.0,0.0,6.0,0.0
27,35.0,0.0,0.0,1.0,0.0,14.540428161621094,3.0,0.0,6.0,1.0
27,36.0,0.0,0.0,1.0,0.0,14.540428161621094,3.0,0.0,6.0,1.0
27,16.0,0.0,0.0,1.0,0.0,9.900489807128906,3.0,0.0,7.0,0.0
27,17.0,0.0,0.0,1.0,0.0,9.900489807128906,3.0,0.0,7.0,0.0
27,47.0,0.0,0.0,1.0,0.0,14.819158554077148,3.0,0.0,7.0,1.0
27,48.0,0.0,0.0,1.0,0.0,14.843162536621094,3.0,0.0,7.0,1.0
27,15.0,0.0,0.0,1.0,0.0,10.295690536499023,3.0,0.0,8.0,0.0
27,16.0,0.0,0.0,1.0,0.0,10.257455825805664,3.0,0.0,8.0,0.0
27,17.0,0.0,0.0,1.0,0.0,10.257455825805664,3.0,0.0,8.0,0.0
27,47.0,0.0,0.0,1.0,0.0,15.096210479736328,3.0,0.0,8.0,1.0
27,48.0,0.0,0.0,1.0,0.0,15.044164657592773,3.0,0.0,8.0,1.0
27,16.0,0.0,0.0,1.0,0.0,10.619811058044434,3.0,0.0,9.0,0.0
27,17.0,0.0,0.0,1.0,0.0,10.62716007232666,3.0,0.0,9.0,0.0
27,47.0,0.0,0.0,1.0,0.0,15.368999481201172,3.0,0.0,9.0,1.0
27,48.0,0.0,0.0,1.0,0.0,15.389055252075195,3.0,0.0,9.0,1.0
27,15.0,0.0,0.0,1.0,0.0,10.9757661819458,3.0,0.0,10.0,0.0
27,16.0,0.0,0.0,1.0,0.0,10.968548774719238,3.0,0.0,10.0,0.0
27,17.0,0.0,0.0,1.0,0.0,10.968548774719238,3.0,0.0,10.0,0.0
27,18.0,0.0,0.0,1.0,0.0,10.9757661819458,3.0,0.0,10.0,0.0
27,47.0,0.0,0.0,1.0,0.0,15.638486862182617,3.0,0.0,10.0,1.0
27,17.0,0.0,0.0,1.0,0.0,11.3324613571167,3.0,0.0,11.0,0.0
27,47.0,0.0,0.0,1.0,0.0,15.908210754394531,3.0,0.0,11.0,1.0
27,48.0,0.0,0.0,1.0,0.0,15.928325653076172,3.0,0.0,11.0,1.0
27,16.0,0.0,0.0,1.0,0.0,11.694522857666016,3.0,0.0,12.0,0.0
27,17.0,0.0,0.0,1.0,0.0,11.694522857666016,3.0,0.0,12.0,0.0
27,18.0,0.0,0.0,1.0,0.0,11.694522857666016,3.0,0.0,12.0,0.0
27,47.0,0.0,0.0,1.0,0.0,16.17746925354004,3.0,0.0,12.0,1.0
27,48.0,0.0,0.0,1.0,0.0,16.17746925354004,3.0,0.0,12.0,1.0
27,17.0,0.0,0.0,1.0,0.0,12.055962562561035,3.0,0.0,13.0,0.0
27,47.0,0.0,0.0,1.0,0.0,16.44361114501953,3.0,0.0,13.0,1.0
27,17.0,0.0,0.0,1.0,0.0,12.40427303314209,3.0,0.0,14.0,0.0
27,18.0,0.0,0.0,1.0,0.0,12.411664009094238,3.0,0.0,14.0,0.0
27,47.0,0.0,0.0,1.0,0.0,16.7100772857666,3.0,0.0,14.0,1.0
27,17.0,0.0,0.0,1.0,0.0,12.77223014831543,3.0,0.0,15.0,0.0
27,18.0,0.0,0.0,1.0,0.0,12.779813766479492,3.0,0.0,15.0,0.0
27,47.0,0.0,0.0,1.0,0.0,16.97817039489746,3.0,0.0,15.0,1.0
27,48.0,0.0,0.0,1.0,0.0,16.998023986816406,3.0,0.0,15.0,1.0
28,28.0,3535.0,0.0,2.0,74.0,72.71098327636719,3.0,2.0,9.0,1.0
28,14.0,3540.0,0.0,2.0,68.0,66.81549835205078,3.0,2.0,9.0,2.0
28,29.0,3289.0,0.0,2.0,71.0,69.76323699951172,3.0,2.0,10.0,1.0
28,15.0,3216.0,0.0,2.0,67.0,65.83291625976562,3.0,2.0,10.0,2.0
28,30.0,3518.0,0.0,2.0,74.0,72.71098327636719,3.0,2.0,11.0,1.0
28,15.0,3495.0,0.0,2.0,70.0,68.78065490722656,3.0,2.0,11.0,2.0
28,15.0,3505.0,0.0,2.0,69.0,67.7980728149414,3.0,2.0,12.0,2.0
28,31.0,3558.0,0.0,2.0,84.0,82.53678894042969,3.0,2.0,13.0,1.0
28,16.0,3497.0,0.0,2.0,69.0,67.7980728149414,3.0,2.0,13.0,2.0
28,32.0,3488.0,0.0,2.0,71.0,69.76323699951172,3.0,2.0,14.0,1.0
28,16.0,3451.0,0.0,2.0,70.0,68.78065490722656,3.0,2.0,14.0,2.0
29,5.0,3331.0,0.0,2.0,60.0,58.95484924316406,2.0,1.0,1.0,1.0
29,49.0,3444.0,0.0,2.0,68.0,66.81549835205078,2.0,1.0,1.0,2.0
29,5.0,3350.0,0.0,2.0,58.0,56.98968505859375,2.0,1.0,2.0,1.0
29,51.0,3263.0,0.0,2.0,68.0,66.81549835205078,2.0,1.0,2.0,2.0
29,52.0,4095.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0
29,5.0,3260.0,0.0,2.0,58.0,56.98968505859375,2.0,1.0,3.0,1.0
29,54.0,3377.0,0.0,2.0,68.0,66.81549835205078,2.0,1.0,3.0,2.0
29,5.0,3375.0,0.0,2.0,59.0,57.972267150878906,2.0,1.0,4.0,1.0
29,56.0,3443.0,0.0,2.0,67.0,65.83291625976562,2.0,1.0,4.0,2.0
29,4.0,4095.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,1.0
29,6.0,3446.0,0.0,2.0,59.0,57.972267150878906,2.0,1.0,5.0,1.0
29,59.0,3373.0,0.0,2.0,67.0,65.83291625976562,2.0,1.0,5.0,2.0
29,6.0,3475.0,0.0,2.0,62.0,60.92000961303711,2.0,1.0,6.0,1.0
29,61.0,3381.0,0.0,2.0,67.0,65.83291625976562,2.0,1.0,6.0,2.0
29,6.0,3377.0,0.0,2.0,58.0,56.98968505859375,2.0,1.0,7.0,1.0
29,9.0,4095.0,0.0,2.0,0.0,0.0,2.0,1.0,7.0,1.0
29,63.0,3467.0,0.0,2.0,66.0,64.85033416748047,2.0,1.0,7.0,2.0
29,64.0,3612.0,0.0,2.0,68.0,66.81549835205078,2.0,1.0,7.0,2.0
29,6.0,3470.0,0.0,2.0,58.0,56.98968505859375,2.0,1.0,8.0,1.0
29,66.0,3335.0,0.0,2.0,66.0,64.85033416748047,2.0,1.0,8.0,2.0
29,7.0,3453.0,0.0,2.0,57.0,56.00710678100586,2.0,1.0,9.0,1.0
29,68.0,3313.0,0.0,2.0,65.0,63.86775207519531,2.0,1.0,9.0,2.0
29,7.0,3356.0,0.0,2.0,58.0,56.98968505859375,2.0,1.0,10.0,1.0
29,70.0,3452.0,0.0,2.0,66.0,64.85033416748047,2.0,1.0,10.0,2.0
29,71.0,3091.0,0.0,2.0,62.0,60.92000961303711,2.0,1.0,10.0,2.0
29,7.0,3351.0,0.0,2.0,58.0,56.98968505859375,2.0,1.0,11.0,1.0
29,73.0,3372.0,0.0,2.0,62.0,60.92000961303711,2.0,1.0,11.0,2.0
30,26.0,3260.0,0.0,2.0,61.0,59.93742752075195,3.0,2.0,1.0,1.0
